,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OTAU011744-RA,1424.39603276042,1.49924153135426,0.324194419191104,4.62451369488411,3.75478278530733e-06,0.000902994482958337
OTAU013258-RA,188.733908591134,6.04467192193959,1.31466552132973,4.59787818564348,4.26815408183543e-06,0.000994827898330601
OTAU015597-RA,37.1101124549817,9.01790232369325,1.96140386331735,4.59767745559609,4.27226704804552e-06,0.000994827898330601
OTAU013673-RA,141.132967512822,-1.78389730304549,0.388821850211486,-4.58795538901736,4.47608255389772e-06,0.00102600204790124
OTAU000983-RA,4353.24846138382,-1.29375057286722,0.282765285490959,-4.57535149910963,4.75421095315579e-06,0.00107298884127378
OTAU006393-RA,136.244431300353,-4.8640619459156,1.06431929195172,-4.57011536171255,4.87455810828146e-06,0.00108348132497711
OTAU017257-RA,4.58543993674093,-7.62602463702121,1.67105096822078,-4.56360983719179,5.02814845329289e-06,0.00110093937029562
OTAU010731-RA,44.2111238995558,-6.85416915636354,1.51023152548345,-4.53848899371202,5.66587524932621e-06,0.00118740557010879
OTAU012026-RA,402.574302505015,1.54620797059819,0.340239575896451,4.54446831037893,5.50740917025825e-06,0.00118740557010879
OTAU012923-RA,1056.88378452385,-1.20365354337313,0.265171578968591,-4.5391498894974,5.64814770712626e-06,0.00118740557010879
OTAU005056-RA,366.541002747058,-1.7309309698431,0.382067446879385,-4.53043300071974,5.88629200951604e-06,0.00118740862661938
OTAU006249-RA,176.288489459923,-2.17554750197082,0.480780999465807,-4.52502803644082,6.03874998072064e-06,0.00118740862661938
OTAU010377-RA,618.90936254518,2.35362157471185,0.520039013162804,4.52585578223729,6.01515914444523e-06,0.00118740862661938
OTAU012305-RA,12.1538877106027,4.95227142595105,1.09218911640082,4.5342618339493,5.78052859051185e-06,0.00118740862661938
OTAU016870-RA,3180.68783857444,1.0030107787763,0.221712977141913,4.5239155222488,6.07059625061032e-06,0.00118740862661938
OTAU000843-RA,987.639165385906,1.04605435973855,0.232952433151522,4.49042040723462,7.10827337575918e-06,0.00137196264138447
OTAU012571-RA,78.6582855641788,-2.59408371799031,0.578403443951199,-4.48490365179979,7.29468889079675e-06,0.00137196264138447
OTAU013795-RA,4482.36754517473,5.12517347710374,1.14236194331012,4.48647077847584,7.24126435747728e-06,0.00137196264138447
OTAU007877-RA,333.187557438563,6.47528026091272,1.44509825092972,4.48085814009309,7.43435151816371e-06,0.00138053084520837
OTAU010378-RA,737.72401663989,0.698923604669255,0.156099138026426,4.47743410697717,7.55455339657993e-06,0.00138531622909785
OTAU012657-RA,87.6703323793119,-6.39652713739031,1.4325264818621,-4.46520690429096,7.99914102721509e-06,0.0014487333193734
OTAU017263-RA,4.79280897798515,-9.45119611682959,2.11791826897006,-4.46249331492178,8.10114567314379e-06,0.00144931471981731
OTAU004038-RA,2134.43557344903,2.45991079431976,0.553380533288584,4.44524273324399,8.77926849899698e-06,0.0015517092636179
OTAU003590-RA,243.380072400194,-1.5473572483106,0.348939015827137,-4.43446326757899,9.23019549894811e-06,0.00161198771392344
OTAU014747-RA,14.8674066984108,7.61867157381515,1.72028600312782,4.42872380520618,9.47923205448743e-06,0.00163600393222742
OTAU005226-RA,150.303197384066,-0.945983332003523,0.214043848123925,-4.41957729827314,9.88941445664978e-06,0.00168204349486651
OTAU016757-RA,7.26123428226327,-5.80889775969776,1.31491213352887,-4.41770793011715,9.97530906976047e-06,0.00168204349486651
OTAU001961-RA,834.235468998972,1.04821820682375,0.238918654153774,4.38734351043635,1.14743494166502e-05,0.00189133377463211
OTAU012036-RA,42.2725247638786,8.99653079952926,2.05013869602986,4.38825471513281,1.14263906507965e-05,0.00189133377463211
OTAU001917-RA,469.397876064163,-0.705687805009635,0.161995535634286,-4.35621760961837,1.32329222730897e-05,0.00213326340380467
OTAU007863-RA,13.6183897740113,-4.0445830361082,0.928396887286705,-4.35652369314672,1.32144394946464e-05,0.00213326340380467
OTAU012654-RA,68.287667152813,-6.56141208667695,1.50872699229398,-4.34897242522353,1.36776907135643e-05,0.00218099698660856
OTAU002511-RA,471.611502671512,1.04750992238043,0.241499981698725,4.33751553524842,1.44102351920786e-05,0.00224891649221056
OTAU011673-RA,11.239306235832,-4.81304531745731,1.10925327559911,-4.33899581216722,1.43135249933439e-05,0.00224891649221056
OTAU005224-RA,263.315551331396,1.14487260981609,0.264767918754374,4.32406091796263,1.53182967178252e-05,0.00236546750368942
OTAU014007-RA,2827.38724012663,3.21414010492016,0.746567239238002,4.3052252174911,1.66815936088582e-05,0.00254915602335365
OTAU000707-RA,549.44436363914,4.09450396593107,0.954628758281079,4.28910603248922,1.79393719909561e-05,0.002713098836158
OTAU009208-RA,15758.9983837153,-5.68691011325344,1.32951933114571,-4.27741814656637,1.89073445971283e-05,0.00283031372693748
OTAU013565-RA,77.2861842262902,-2.52579793788916,0.591434330779448,-4.27063125429399,1.94920463658623e-05,0.00288836687057778
OTAU010247-RA,50.7050656274,-3.73889539199391,0.878353083882561,-4.25671117982187,2.07456076143672e-05,0.00304338063702766
OTAU013450-RA,49.1366895222348,-3.01236587693184,0.710347328074118,-4.24069431653796,2.22829432088283e-05,0.00323654234528228
OTAU001788-RA,768.183240558101,1.24020349762328,0.293199569055204,4.2298953631469,2.3380003628396e-05,0.00325998850584378
OTAU003980-RA,312.96537541254,-5.51919794734406,1.30507944874919,-4.22901299429222,2.34718790292388e-05,0.00325998850584378
OTAU004086-RA,210.444043769349,-1.16859572330617,0.276084189461137,-4.23275134149132,2.30849695834319e-05,0.00325998850584378
OTAU012097-RA,34.9097309034085,-2.48394907043691,0.587470182143559,-4.22821301563508,2.35554725030294e-05,0.00325998850584378
OTAU016225-RA,7.70671376653775,-7.78117347279743,1.83898155162821,-4.23124063746484,2.32405871608398e-05,0.00325998850584378
OTAU009222-RA,563.240020961891,-5.99433255698545,1.41871003095285,-4.22519924875661,2.38729458838526e-05,0.00327304781416932
OTAU005202-RA,178.82179261855,1.0927977929867,0.259196013650242,4.2161057093313,2.48557282231824e-05,0.00337623641698228
OTAU004026-RA,1363.0905277504,1.10377437226876,0.262383197276184,4.20672658816233,2.59096290421279e-05,0.00348710328484419
OTAU013481-RA,190.610710864094,-3.56299356049383,0.848606475581191,-4.19864055132695,2.68522165221795e-05,0.00358110923982158
OTAU007716-RA,183.737162721858,1.32727811325441,0.316299408852169,4.19627124208362,2.7134525897217e-05,0.00358615761182139
OTAU004279-RA,149.024557399017,2.02614907647173,0.485016126537576,4.17748805784246,2.94746133899736e-05,0.00378274969368938
OTAU009550-RA,3612.42656357611,-1.42126328671805,0.340492440843357,-4.17414049838451,2.99113131880005e-05,0.00378274969368938
OTAU013698-RA,14.5930716520628,-3.63713230225063,0.870979637312189,-4.17590968426619,2.9679756763421e-05,0.00378274969368938
OTAU016607-RA,10.3588689400702,-7.93560374995881,1.89822809225378,-4.18053224601519,2.9082756422902e-05,0.00378274969368938
OTAU017197-RA,4.94935732540477,-6.71370364760532,1.60719575740661,-4.17727810483935,2.95018233467256e-05,0.00378274969368938
OTAU010309-RA,1289.90268027195,3.02405361890821,0.72590527832344,4.16590663990293,3.10117604236263e-05,0.00388839765311622
OTAU014841-RA,3651.87201665498,-5.93181864444081,1.427047891982,-4.15670607676819,3.22868939041528e-05,0.00401397231842306
OTAU001769-RA,5159.60190761567,1.11646793974725,0.269351126887256,4.14502791449087,3.39772316641155e-05,0.00418862175220651
OTAU005889-RA,1634.6607508492,0.633228665323469,0.153398671084831,4.12799316216558,3.65942993960181e-05,0.00447365310116321
OTAU016572-RA,8.13309385405744,-5.23199386685268,1.27294573298871,-4.1101468281516,3.95407613044746e-05,0.00479390882922844
OTAU006366-RA,153.192316542357,-1.57951042035283,0.384679082504894,-4.10604707193231,4.0248749600034e-05,0.00482603645947415
OTAU015803-RA,5.27805000697604,-8.32527096336987,2.02817158712759,-4.10481589240711,4.04637003759592e-05,0.00482603645947415
OTAU011065-RA,38.7828935150208,-1.79739866693437,0.43821030131036,-4.10168054370171,4.10160289545263e-05,0.0048524608448621
OTAU001518-RA,952.630429562322,1.06491266311351,0.260464050399621,4.08852070556244,4.34132802313157e-05,0.00506449819222476
OTAU007918-RA,561.474739861837,1.16579771553082,0.285171080090591,4.08806431269425,4.3498757479231e-05,0.00506449819222476
OTAU009211-RA,437.494898060039,-6.60761840872648,1.62071921484732,-4.07696678622333,4.56270072882611e-05,0.00524387718487108
OTAU012667-RA,3.21161699382246,-6.88248729276543,1.68840765856269,-4.0763184518035,4.57543476253237e-05,0.00524387718487108
OTAU005956-RA,680.070865828423,-1.5706655867745,0.385900575765843,-4.07013019780397,4.69868709881126e-05,0.00534339067748537
OTAU006633-RA,786.363704184939,1.41814871353527,0.348626989506103,4.06781103076484,4.7456841451098e-05,0.00535532203144314
OTAU010833-RA,224.92238288281,-4.98619400022691,1.22773088787908,-4.06130858924679,4.87984184266414e-05,0.00546467784976205
OTAU013850-RA,77.8076759858665,-1.65623784313123,0.408038879546004,-4.05901968208032,4.9279160388884e-05,0.0054767066886737
OTAU000850-RA,5070.4729400017,-2.12137967053722,0.525459957098512,-4.03718616781203,5.40961396592817e-05,0.00596684487820799
OTAU010464-RA,5921.16822895271,-1.31863108478088,0.327627421719343,-4.02478851697116,5.70265401797264e-05,0.00616158592802063
OTAU014672-RA,35.8330759107623,-5.59829288166271,1.39084367078206,-4.0251057680083,5.69497130664057e-05,0.00616158592802063
OTAU015003-RA,155.089176647733,3.80127013745013,0.944556677086735,4.02439602584173,5.71217236680849e-05,0.00616158592802063
OTAU005614-RA,6862.71429446308,-6.1725694244534,1.53752132288283,-4.01462362348246,5.95407302372433e-05,0.00637563877795883
OTAU009554-RA,856.607721971924,-2.3060671631748,0.574727883497983,-4.01245046462566,6.00916913218113e-05,0.0063808194514412
OTAU014612-RA,17.0007250141513,-5.6372020668891,1.40543134852661,-4.01101204466435,6.04590254771866e-05,0.0063808194514412
OTAU003422-RA,33.7250262389999,-3.78039863742579,0.946787542171391,-3.99286901130502,6.52786330758138e-05,0.00675667066632049
OTAU012656-RA,20.0884362410855,-6.82842435488014,1.71034656306752,-3.99242147897402,6.54019928164628e-05,0.00675667066632049
OTAU013564-RA,12.9789215327837,-4.230847874071,1.05967654354158,-3.99258424644462,6.53571013818782e-05,0.00675667066632049
OTAU006504-RA,2032.46232720019,-1.93399308846125,0.487054839320054,-3.97079123813074,7.16343288950659e-05,0.00731476331451101
OTAU009182-RA,602.407598104457,2.92515632275259,0.736771324033454,3.97023639131179,7.18013576884516e-05,0.00731476331451101
OTAU004521-RA,123.040704043585,-2.4730630904383,0.623970144505608,-3.96343176386715,7.38799875233442e-05,0.0074746166687411
OTAU007838-RA,21.2952577633858,-2.94875315708577,0.745251658115337,-3.95672136381804,7.5985474633434e-05,0.00763186044752846
OTAU008210-RA,490.474175499423,-1.76580765689556,0.446559620566651,-3.95424838155962,7.67756204155133e-05,0.00763186044752846
OTAU014311-RA,1031.14354296338,-0.954924617376136,0.241534994242166,-3.95356631602093,7.69949111270765e-05,0.00763186044752846
OTAU000748-RA,183.702609924497,1.35014274301566,0.341850250570081,3.94951514812149,7.83096552343422e-05,0.00771008484756912
OTAU003053-RA,99.4494657638968,3.84940101341734,0.976871346396792,3.94054040751213,8.12982543359456e-05,0.00795096927405548
OTAU014860-RA,578.403607838079,0.756181820300997,0.192362195206563,3.93103135202315,8.45822400048485e-05,0.00816329908467847
OTAU015995-RA,14.359910707442,-4.69293000585683,1.19349524025129,-3.93208941903173,8.42107284326015e-05,0.00816329908467847
OTAU000295-RA,157.813343643649,-1.72440579815093,0.439193920099105,-3.92629706203996,8.6263608337041e-05,0.0082230364359721
OTAU015524-RA,16.9708121049045,-3.64442162270189,0.928246999050835,-3.92613348217494,8.63222638813703e-05,0.0082230364359721
OTAU011998-RA,2247.0405774745,-6.02802687222146,1.53629567569753,-3.92374135238292,8.71843368096258e-05,0.00825157561933684
OTAU011992-RA,353.484792167629,2.4997655366011,0.637701045114912,3.91996462253037,8.8561968092136e-05,0.00832823123020279
OTAU001088-RA,208.589984937354,-2.41458374875297,0.616795051370528,-3.91472620181975,9.05068530959984e-05,0.00845691423514838
OTAU011572-RA,8.35353378203679,-6.64462932418497,1.70198168693773,-3.90405453547521,9.45944506361437e-05,0.00878291513184955
OTAU004879-RA,53.7707697960167,-3.55317429027225,0.911483021200446,-3.89823420472784,9.68966787237838e-05,0.00888421423048692
OTAU015057-RA,1.81875886197149,-6.79411026305451,1.74259122662834,-3.898854854331,9.66486843383739e-05,0.00888421423048692
OTAU002181-RA,567.69677350346,-1.34939165075696,0.346427434978727,-3.89516393480735,9.81323361496522e-05,0.00888642821799628
OTAU016884-RA,11.0698422960267,-4.04021496225396,1.03691333977415,-3.89638632977176,9.76386005417205e-05,0.00888642821799628
OTAU009954-RA,38.9401059113045,7.74080004784566,1.99062141105373,3.88863497843524,0.000100809600404529,0.00907286403640762
OTAU008460-RA,427.104846713781,-2.68113327563679,0.691148941930242,-3.87924094645781,0.000104782925340265,0.009372960455742
OTAU000658-RA,1202.99223140087,-1.1310823246401,0.292358431223448,-3.86882061142139,0.000109363063910262,0.00972337059129417
OTAU004153-RA,58.2905357566431,2.73034353326138,0.706328546230439,3.86554323456524,0.000110842210839781,0.00979551345192526
OTAU001184-RA,138.807150590154,-1.83706242082297,0.475467584676852,-3.86369645382139,0.000111683993535975,0.00979804966293096
OTAU014136-RA,142.87486308986,1.06016321605569,0.274471914175252,3.8625562809999,0.000112206703706367,0.00979804966293096
OTAU000043-RA,2741.09787853539,1.17394132132151,0.304504211463718,3.85525479492879,0.00011560915692428,0.00997639018870113
OTAU014190-RA,5.64317947531717,-5.19102371404955,1.34629440752999,-3.85578643498443,0.000115358167411461,0.00997639018870113
OTAU008367-RA,772.370919334262,3.48980640470872,0.906111918875381,3.85140768155891,0.000117440802424696,0.010075184629066
OTAU009740-RA,26807.6332844139,-6.46773419031659,1.68207123073976,-3.8451012490548,0.000120502672115988,0.0102777569764043
OTAU008711-RA,105.836022868048,2.96399473858903,0.771639516875479,3.84116504373808,0.000122451744905208,0.0103836248425399
OTAU014710-RA,595.664933475035,-1.35575138355728,0.353637108461642,-3.83373619769412,0.000126211494627582,0.0106409346332565
OTAU004161-RA,16.6146942764673,3.59588724502884,0.938908257080607,3.82986007196241,0.000128216145968552,0.0107481763506209
OTAU005523-RA,6.55089225559253,-4.57191254287167,1.1948320339223,-3.82640606635174,0.00013002773417095,0.0108381071607264
OTAU008818-RA,192.749488916646,5.01389241808527,1.3124775332774,3.8201739008553,0.000133357615540593,0.0110345305841589
OTAU014863-RA,7.48207913245215,4.45800441597917,1.16726326798464,3.81919361146027,0.000133888646488091,0.0110345305841589
OTAU010614-RA,1262.77109059738,0.722593923656684,0.189440772704529,3.81435270422864,0.00013654034571652,0.0111902059869349
OTAU005859-RA,1349.69551834641,-1.16619331300188,0.305954379721369,-3.81165752248398,0.000138038044321699,0.0112501006122184
OTAU013547-RA,244.735357220851,4.23713422685341,1.11360963478604,3.80486491360816,0.000141881601259309,0.0114994645882545
OTAU006151-RA,1825.19411157568,1.27500886697905,0.335544916193342,3.79981577859576,0.000144803691253919,0.0116718140148076
OTAU000330-RA,466.964797552043,-2.6318918262103,0.693237362378843,-3.79652333968118,0.000146739553034759,0.0116992893642386
OTAU005875-RA,137.100377002627,-1.67472130375793,0.440974691012739,-3.79777193088289,0.000146002565578553,0.0116992893642386
OTAU005566-RA,1504.6727166097,-0.731372650316021,0.193188142448546,-3.78580507605852,0.000153211740073622,0.0121492769020542
OTAU013911-RA,455.068502456022,-0.939878720937602,0.24871971067111,-3.77886705642093,0.000157543500107312,0.0124256083149154
OTAU012235-RA,136.935672151267,-4.47285619467912,1.18593967954386,-3.77157141449174,0.000162222715068604,0.0126585490960448
OTAU012795-RA,2.3911632551451,7.24416518140408,1.92035355608559,3.77230805152902,0.000161744387955806,0.0126585490960448
OTAU001296-RA,93.5526161908667,-1.74321796094873,0.46314262333066,-3.76389015636802,0.000167290389816718,0.0129125270952515
OTAU005947-RA,731.08082435191,1.02544612858717,0.272444912405071,3.76386594829319,0.000167306593866189,0.0129125270952515
OTAU007025-RA,14.6986363312263,6.48421467483441,1.7239059202187,3.76135066234461,0.000168998309631104,0.0129125270952515
OTAU007522-RA,110.682642570737,-1.50020909474404,0.398823762491791,-3.76158402741844,0.000168840679754678,0.0129125270952515
OTAU013574-RA,16.1816105010427,-3.85816969006147,1.02795818650286,-3.75323601749511,0.000174566353096251,0.0132688518130673
OTAU004440-RA,100.111697906585,-2.01171955764181,0.537971860678837,-3.73945127000384,0.000184422393500616,0.0138911336344959
OTAU005019-RA,258.971731373426,-1.43825135779378,0.38464708798331,-3.73914531716457,0.000184646970601684,0.0138911336344959
OTAU000259-RA,135.334921820527,1.88897380564709,0.505800031792891,3.734625715525,0.000187994565463975,0.0139698570430189
OTAU009601-RA,6628.18827893843,-5.75850834551631,1.54180598197219,-3.73491114501343,0.000187781476152763,0.0139698570430189
OTAU016959-RA,13.7675561301649,-4.01720930216776,1.07587984314421,-3.73388285668376,0.000188550217758537,0.0139698570430189
OTAU000507-RA,5654.08097895821,1.87321960619732,0.50231228603257,3.72919328928351,0.000192093763733892,0.0141608819797799
OTAU010548-RA,5774.24210812071,4.62574333837777,1.24154251370275,3.72580341577033,0.000194694099883592,0.0142808122264615
OTAU014250-RA,19.3779077912546,-3.99734100676596,1.07474381988842,-3.71934309627476,0.000199741580526385,0.0145781541608063
OTAU017152-RA,9.34570837153269,6.38372683156676,1.7212967927887,3.70867293677134,0.00020834833981117,0.01513104032193
OTAU004209-RA,374.440447083516,0.893588015514468,0.241169674029126,3.70522545635878,0.000211202785621079,0.0152336363565686
OTAU006334-RA,141.903337979409,-0.843719140628959,0.22775739178886,-3.70446436009032,0.000211837887985003,0.0152336363565686
OTAU013600-RA,1146.63836162719,-1.06423929054808,0.287886825178363,-3.69672801069906,0.000218396109404338,0.0156286386583495
OTAU009054-RA,162.614142838524,-5.48314414336242,1.48401955006162,-3.69479239214519,0.000220066522754287,0.0156717276155602
OTAU003122-RA,227.617939576153,1.49766774729422,0.405813735477039,3.69052995590129,0.00022378733170215,0.0158446818500393
OTAU012640-RA,4.17834940487538,-6.29869266138533,1.70717320738653,-3.68954516983537,0.000224655339114396,0.0158446818500393
OTAU000702-RA,155.807082038604,3.82499754831352,1.03853879499226,3.68305697077213,0.000230453630091398,0.0161758600643101
OTAU004025-RA,31.4603898431776,-1.65329651461048,0.450037176588591,-3.67368875421123,0.000239073922726443,0.0165434643697968
OTAU004666-RA,595.447746991985,0.860223827514227,0.234057272021772,3.67527067236009,0.000237597380859703,0.0165434643697968
OTAU016955-RA,925.392643029094,2.47833295102332,0.674395913234113,3.6748931931368,0.000237948935772737,0.0165434643697968
OTAU004151-RA,240.860523032145,2.50622318433154,0.683416383583316,3.66719798432518,0.000245222924200898,0.0166232370006528
OTAU010930-RA,520.990406451455,0.677093802918802,0.184562856697195,3.66863525541157,0.000243848678403208,0.0166232370006528
OTAU013810-RA,258.982314749866,-0.984228723395371,0.268235314670692,-3.66927346834884,0.000243240770698987,0.0166232370006528
OTAU013834-RA,1357.66237980011,0.676230426931307,0.184434839594534,3.66650047473648,0.000245892462790842,0.0166232370006528
OTAU016421-RA,20.8266249055181,-5.09473759866815,1.38948780570203,-3.66662994648886,0.000245768053552321,0.0166232370006528
OTAU003611-RA,543.625682268375,0.741728363290311,0.20245121092376,3.6637388332028,0.00024856023060969,0.0167265072616704
OTAU014625-RA,7.02701064071194,-4.51050342441039,1.23155147697175,-3.66245626654698,0.000249808410269301,0.0167337414550258
OTAU011462-RA,1145.89511482742,-0.836654793478588,0.22857881338558,-3.66024646416932,0.000251972765776237,0.0168020021542609
OTAU010952-RA,169.292092144579,3.23409348135046,0.884296402401185,3.65725052433632,0.000254935185088107,0.016922620657206
OTAU002547-RA,686.0546207599,0.677318507529176,0.18555163421567,3.65029664326166,0.000261937620752522,0.0172383993913566
